source_file,window,source_tag,source_mode,source_tier,source_champion,champion,champion_slug,games,winrate,pickrate,item_id1,item_id2,item_id3,item_id4,item_id5,item_en1,item_en2,item_en3,item_en4,item_en5,item_zh1,item_zh2,item_zh3,item_zh4,item_zh5
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,3,0.6667000000000001,0.0005,223118,224628,223089,223137,224645,Malignance,Horizon Focus,Rabadon's Deathcap,Cryptbloom,Shadowflame,惡意,視界專注,死亡之帽,死墓之花,黯影之炎
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,3,0.6667000000000001,0.0005,226655,224645,223089,223157,223135,Luden's Companion,Shadowflame,Rabadon's Deathcap,Zhonya's Hourglass,Void Staff,盧登之伴,黯影之炎,死亡之帽,中婭沙漏,虛空之杖
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,3,0.6667000000000001,0.0005,223118,224628,223089,223135,224646,Malignance,Horizon Focus,Rabadon's Deathcap,Void Staff,Stormsurge,惡意,視界專注,死亡之帽,虛空之杖,雷霆風暴
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,3,0.0,0.0005,226655,224646,224645,223157,223135,Luden's Companion,Stormsurge,Shadowflame,Zhonya's Hourglass,Void Staff,盧登之伴,雷霆風暴,黯影之炎,中婭沙漏,虛空之杖
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,3,0.6667000000000001,0.0005,226655,224645,223089,223135,6653,Luden's Companion,Shadowflame,Rabadon's Deathcap,Void Staff,Liandry's Torment,盧登之伴,黯影之炎,死亡之帽,虛空之杖,黎安卓的折磨
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,3,0.3333,0.0005,223118,226655,224628,224645,223089,Malignance,Luden's Companion,Horizon Focus,Shadowflame,Rabadon's Deathcap,惡意,盧登之伴,視界專注,黯影之炎,死亡之帽
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,3,1.0,0.0005,226655,223118,224646,223089,224645,Luden's Companion,Malignance,Stormsurge,Rabadon's Deathcap,Shadowflame,盧登之伴,惡意,雷霆風暴,死亡之帽,黯影之炎
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,3,0.3333,0.0005,223118,226655,224645,224646,223135,Malignance,Luden's Companion,Shadowflame,Stormsurge,Void Staff,惡意,盧登之伴,黯影之炎,雷霆風暴,虛空之杖
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,3,0.6667000000000001,0.0005,223118,226655,224645,223135,223089,Malignance,Luden's Companion,Shadowflame,Void Staff,Rabadon's Deathcap,惡意,盧登之伴,黯影之炎,虛空之杖,死亡之帽
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,3,0.0,0.0005,226655,223118,224645,224646,223089,Luden's Companion,Malignance,Shadowflame,Stormsurge,Rabadon's Deathcap,盧登之伴,惡意,黯影之炎,雷霆風暴,死亡之帽
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,3,0.3333,0.0005,226655,224646,223118,223089,224645,Luden's Companion,Stormsurge,Malignance,Rabadon's Deathcap,Shadowflame,盧登之伴,雷霆風暴,惡意,死亡之帽,黯影之炎
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,3,0.3333,0.0005,223118,224645,223135,223089,224646,Malignance,Shadowflame,Void Staff,Rabadon's Deathcap,Stormsurge,惡意,黯影之炎,虛空之杖,死亡之帽,雷霆風暴
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,3,0.6667000000000001,0.0005,223118,6653,223135,224645,223089,Malignance,Liandry's Torment,Void Staff,Shadowflame,Rabadon's Deathcap,惡意,黎安卓的折磨,虛空之杖,黯影之炎,死亡之帽
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,3,0.6667000000000001,0.0005,223118,224645,223089,224646,224628,Malignance,Shadowflame,Rabadon's Deathcap,Stormsurge,Horizon Focus,惡意,黯影之炎,死亡之帽,雷霆風暴,視界專注
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,3,0.3333,0.0005,226655,224646,223089,223135,223157,Luden's Companion,Stormsurge,Rabadon's Deathcap,Void Staff,Zhonya's Hourglass,盧登之伴,雷霆風暴,死亡之帽,虛空之杖,中婭沙漏
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,3,0.6667000000000001,0.0005,223118,226655,224646,224645,223135,Malignance,Luden's Companion,Stormsurge,Shadowflame,Void Staff,惡意,盧登之伴,雷霆風暴,黯影之炎,虛空之杖
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,3,0.6667000000000001,0.0005,223118,224646,223089,224645,223137,Malignance,Stormsurge,Rabadon's Deathcap,Shadowflame,Cryptbloom,惡意,雷霆風暴,死亡之帽,黯影之炎,死墓之花
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,3,0.6667000000000001,0.0005,223118,224628,224645,223089,223137,Malignance,Horizon Focus,Shadowflame,Rabadon's Deathcap,Cryptbloom,惡意,視界專注,黯影之炎,死亡之帽,死墓之花
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,3,0.6667000000000001,0.0005,226655,224628,224646,223089,223135,Luden's Companion,Horizon Focus,Stormsurge,Rabadon's Deathcap,Void Staff,盧登之伴,視界專注,雷霆風暴,死亡之帽,虛空之杖
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,3,0.3333,0.0005,226655,224628,224645,223135,223089,Luden's Companion,Horizon Focus,Shadowflame,Void Staff,Rabadon's Deathcap,盧登之伴,視界專注,黯影之炎,虛空之杖,死亡之帽
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,3,0.6667000000000001,0.0005,223118,224628,223089,224646,224645,Malignance,Horizon Focus,Rabadon's Deathcap,Stormsurge,Shadowflame,惡意,視界專注,死亡之帽,雷霆風暴,黯影之炎
lux_aram_d2_plus_7d_sets.csv,7d,aram_d2_plus,aram,d2_plus,lux,lux,lux,3,0.6667000000000001,0.0005,223118,223089,224645,224646,223135,Malignance,Rabadon's Deathcap,Shadowflame,Stormsurge,Void Staff,惡意,死亡之帽,黯影之炎,雷霆風暴,虛空之杖
